Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,Police Precinct
58712373,09/04/2023 09:47:54 PM,09/05/2023 01:58:49 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11379,62-60 MOUNT OLIVET CRESCENT,MOUNT OLIVET CRESCENT,62 AVENUE,65 PLACE,62 AVENUE,65 PLACE,ADDRESS,MIDDLE VILLAGE,MOUNT OLIVET CRESCENT,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,09/05/2023 01:58:51 AM,05 QUEENS,4027730075,QUEENS,1013119,199506,MOBILE,Unspecified,QUEENS,,,,,,,,40.7142275256872,-73.89586308852908,"(40.7142275256872, -73.89586308852908)",15309,54,3,34,62,62
58718993,09/05/2023 08:30:24 PM,09/05/2023 10:04:37 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10462,2011 MULINER AVENUE,MULINER AVENUE,NEILL AVENUE,BRADY AVENUE,NEILL AVENUE,BRADY AVENUE,ADDRESS,BRONX,MULINER AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,09/05/2023 10:04:40 PM,11 BRONX,2042940043,BRONX,1022397,249452,PHONE,Unspecified,BRONX,,,,,,,,40.851280685887104,-73.86211172234425,"(40.851280685887104, -73.86211172234425)",11271,59,5,12,32,32
58714840,09/04/2023 09:19:45 AM,09/12/2023 02:03:04 AM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11226,270 CLARKSON AVENUE,CLARKSON AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,09/12/2023 12:00:00 AM,17 BROOKLYN,3050660039,BROOKLYN,997828,178044,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65535593070498,-73.95106436172432,"(40.65535593070498, -73.95106436172432)",13510,61,2,11,40,40
58713707,09/04/2023 07:44:32 PM,09/04/2023 08:14:21 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11385,490 RICARD STREET,RICARD STREET,HARMAN STREET,GREENE AVENUE,HARMAN STREET,GREENE AVENUE,ADDRESS,RIDGEWOOD,RICARD STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/04/2023 08:14:24 PM,05 QUEENS,4033690029,QUEENS,1009918,198078,ONLINE,Unspecified,QUEENS,,,,,,,,40.71031787366224,-73.90741524358413,"(40.71031787366224, -73.90741524358413)",15310,54,3,34,62,62
58717560,09/05/2023 07:08:23 AM,09/05/2023 07:42:04 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11377,50-50 67 STREET,67 STREET,GARFIELD AVENUE,MAURICE AVENUE,GARFIELD AVENUE,MAURICE AVENUE,ADDRESS,WOODSIDE,67 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/05/2023 07:42:12 AM,02 QUEENS,4024150029,QUEENS,1012568,207352,PHONE,Unspecified,QUEENS,,,,,,,,40.73576465718375,-73.89781765176443,"(40.73576465718375, -73.89781765176443)",14787,53,3,34,66,66
58712293,09/04/2023 01:23:00 PM,09/06/2023 02:05:00 PM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11691,923 LANETT AVENUE,LANETT AVENUE,BEACH 9 ST,BEACH 12 ST,,,ADDRESS,FAR ROCKAWAY,,,Closed,,The Department of Environmental Protection investigated this complaint and opened fire hydrants to flush water mains in the area.,09/06/2023 02:05:00 PM,14 QUEENS,4156150111,QUEENS,1055010,157545,PHONE,Unspecified,QUEENS,,,,,,,,40.59881841766835,-73.74519381277754,"(40.59881841766835, -73.74519381277754)",20529,51,3,47,59,59
58718406,09/05/2023 09:29:55 AM,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10023,1900 BROADWAY,BROADWAY,WEST 63 STREET,WEST 64 STREET,WEST   63 STREET,WEST   64 STREET,ADDRESS,NEW YORK,BROADWAY,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,09/05/2023 08:05:33 PM,07 MANHATTAN,1011167501,MANHATTAN,989194,220360,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.771512266762976,-73.98215055452675,"(40.771512266762976, -73.98215055452675)",12420,20,4,19,12,12
58719103,09/05/2023 09:50:41 AM,09/05/2023 09:58:09 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10456,1385 WASHINGTON AVENUE,WASHINGTON AVENUE,EAST  169 STREET,EAST  170 STREET,EAST  169 STREET,EAST  170 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,09/05/2023 09:58:15 AM,03 BRONX,2029010001,BRONX,1010561,243449,ONLINE,Unspecified,BRONX,,,,,,,,40.8348474210791,-73.90491830085918,"(40.8348474210791, -73.90491830085918)",10934,34,5,42,25,25
58716439,09/04/2023 05:27:57 PM,09/04/2023 05:43:07 PM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11226,100 EAST   21 STREET,EAST   21 STREET,CATON AVENUE,CHURCH AVENUE,CATON AVENUE,CHURCH AVENUE,ADDRESS,BROOKLYN,EAST   21 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,09/04/2023 05:43:12 PM,14 BROOKLYN,3050810015,BROOKLYN,995268,176754,PHONE,Unspecified,BROOKLYN,,,,,,,,40.651818717922204,-73.96029280699096,"(40.651818717922204, -73.96029280699096)",13510,60,2,11,43,43
58720694,09/05/2023 07:54:29 PM,09/25/2023 12:35:23 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11218,611 DAHILL ROAD,DAHILL ROAD,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,09/25/2023 12:00:00 AM,12 BROOKLYN,3054070078,BROOKLYN,990194,169804,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63274732038419,-73.97858485199262,"(40.63274732038419, -73.97858485199262)",17620,2,2,18,39,39
58717735,09/05/2023 08:50:41 PM,09/05/2023 09:19:31 PM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10033,615 WEST  176 STREET,WEST  176 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ADDRESS,NEW YORK,WEST  176 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/05/2023 09:19:35 PM,12 MANHATTAN,1021440011,MANHATTAN,1001792,247625,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.84633109241019,-73.93659644535875,"(40.84633109241019, -73.93659644535875)",13091,47,4,39,21,21
58716306,09/04/2023 05:14:00 PM,09/04/2023 09:25:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10457,1965 CLINTON AVENUE,CLINTON AVENUE,E TREMONT AVE,E 178 ST,,,ADDRESS,BRONX,,,Closed,,The Department of Environmental Protection investigated this complaint and shut the running hydrant.,09/04/2023 09:25:00 PM,06 BRONX,2030920043,BRONX,1014721,247220,ONLINE,Unspecified,BRONX,,,,,,,,40.84518433663085,-73.88986793133316,"(40.84518433663085, -73.88986793133316)",10935,35,5,43,31,31
58713211,09/04/2023 12:52:45 PM,09/15/2023 11:02:19 AM,DSNY,Department of Sanitation,Obstruction,Weeds or Grass,Sidewalk,11358,45-82 166 STREET,166 STREET,45 AVENUE,46 AVENUE,45 AVENUE,46 AVENUE,ADDRESS,FLUSHING,166 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,09/07/2023 05:36:39 AM,07 QUEENS,4054440084,QUEENS,1039373,214173,ONLINE,Unspecified,QUEENS,,,,,,,,40.7543601042016,-73.80103914382052,"(40.7543601042016, -73.80103914382052)",14193,22,3,3,67,67
58718561,09/05/2023 01:00:39 PM,09/06/2023 01:19:48 PM,DSNY,Department of Sanitation,Obstruction,Cone,Street,11221,902 GATES AVENUE,GATES AVENUE,MALCOLM X BOULEVARD,PATCHEN AVENUE,MALCOLM X BOULEVARD,PATCHEN AVENUE,ADDRESS,BROOKLYN,GATES AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,09/06/2023 01:19:51 PM,03 BROOKLYN,3016370024,BROOKLYN,1004165,190228,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.688786283484596,-73.92818957887383,"(40.688786283484596, -73.92818957887383)",18181,69,2,49,52,52
58719838,09/05/2023 01:44:15 PM,,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,10017,EAST 40 STREET,EAST 40 STREET,EAST   40 STREET,LEXINGTON AVENUE,EAST 40 STREET,LEXINGTON AVENUE,INTERSECTION,MANHATTAN,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,09/05/2023 08:34:03 PM,06 MANHATTAN,,MANHATTAN,990627,212580,PHONE,Unspecified,MANHATTAN,,,,,,,,40.750157246641635,-73.97698433944127,"(40.750157246641635, -73.97698433944127)",12078,71,4,51,9,9
58718540,09/05/2023 08:42:27 AM,09/05/2023 08:42:27 AM,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,,11230,1075 OCEAN PARKWAY,OCEAN PARKWAY,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",09/05/2023 12:00:00 AM,12 BROOKLYN,3065270051,BROOKLYN,992552,165973,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.62223013565234,-73.9700941207481,"(40.62223013565234, -73.9700941207481)",13513,2,2,18,39,39
58715759,09/04/2023 08:00:56 PM,09/04/2023 08:16:36 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11101,40-50 VERNON BOULEVARD,VERNON BOULEVARD,40 AVENUE,41 AVENUE,40 AVENUE,41 AVENUE,ADDRESS,LONG ISLAND CITY,VERNON BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,09/04/2023 08:16:40 PM,01 QUEENS,4004770049,QUEENS,998969,215013,MOBILE,Unspecified,QUEENS,,,,,,,,40.75682526233117,-73.94687134438423,"(40.75682526233117, -73.94687134438423)",16858,39,3,33,72,72
58717595,09/05/2023 07:30:43 AM,09/05/2023 09:35:41 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11373,90-20 55 AVENUE,55 AVENUE,90 STREET,92 STREET,90 STREET,92 STREET,ADDRESS,ELMHURST,55 AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,09/05/2023 09:35:49 AM,04 QUEENS,4018577501,QUEENS,1019554,207751,ONLINE,Unspecified,QUEENS,,,,,,,,40.73683468597606,-73.87260738724328,"(40.73683468597606, -73.87260738724328)",14784,66,3,5,68,68
58719985,09/05/2023 07:29:32 PM,09/06/2023 10:39:26 AM,DSNY,Department of Sanitation,Obstruction,Cone,Street,11436,130-36 144 STREET,144 STREET,130 AVENUE,133 AVENUE,130 AVENUE,133 AVENUE,ADDRESS,JAMAICA,144 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,09/06/2023 10:39:30 AM,12 QUEENS,4120790043,QUEENS,1041063,183610,PHONE,Unspecified,QUEENS,,,,,,,,40.67046148614934,-73.79519719716315,"(40.67046148614934, -73.79519719716315)",24671,41,3,46,71,71
58718486,09/05/2023 10:39:44 AM,09/07/2023 01:05:45 PM,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,11229,1736 EAST   19 STREET,EAST   19 STREET,QUENTIN ROAD,AVENUE R,QUENTIN ROAD,AVENUE R,ADDRESS,BROOKLYN,EAST   19 STREET,,Closed,,The Department of Sanitation collected the requested items.,09/06/2023 09:35:16 PM,15 BROOKLYN,3068010020,BROOKLYN,996963,160676,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.60768573623126,-73.95421457186373,"(40.60768573623126, -73.95421457186373)",13512,32,2,15,36,36
58719147,09/05/2023 01:27:26 PM,09/05/2023 01:46:08 PM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11221,97 MALCOLM X BOULEVARD,MALCOLM X BOULEVARD,GREENE AVENUE,LEXINGTON AVENUE,GREENE AVENUE,LEXINGTON AVENUE,ADDRESS,BROOKLYN,MALCOLM X BOULEVARD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/05/2023 01:46:11 PM,03 BROOKLYN,3016220004,BROOKLYN,1003517,190801,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.690360470521206,-73.93052452730886,"(40.690360470521206, -73.93052452730886)",18181,69,2,49,52,52
58713760,09/04/2023 11:28:17 PM,09/04/2023 11:44:44 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10453,1501 UNDERCLIFF AVENUE,UNDERCLIFF AVENUE,CROSS BRONX EP ET    1 D-1 C WB,WEST  174 STREET,CROSS BRONX EP ET    1 D-1 C WB,WEST  174 STREET,ADDRESS,BRONX,UNDERCLIFF AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,09/04/2023 11:44:48 PM,05 BRONX,2028800061,BRONX,1005240,247416,MOBILE,Unspecified,BRONX,,,,,,,,40.845749925937085,-73.92413470328373,"(40.845749925937085, -73.92413470328373)",10931,6,5,42,29,29
58711844,09/04/2023 05:56:24 PM,09/06/2023 08:28:37 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11221,728 MADISON STREET,MADISON STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,09/06/2023 12:00:00 AM,03 BROOKLYN,3016470019,BROOKLYN,1004012,189659,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68722485253521,-73.92874294205438,"(40.68722485253521, -73.92874294205438)",18181,69,2,49,52,52
58715525,09/05/2023 12:52:47 AM,09/05/2023 01:55:22 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10452,1388 JESUP AVENUE,JESUP AVENUE,EDWARD L GRANT HIGHWAY,JESUP PLACE,EDWARD L GRANT HIGHWAY,JESUP PLACE,ADDRESS,BRONX,JESUP AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/05/2023 01:55:27 AM,04 BRONX,2028720050,BRONX,1006115,245655,ONLINE,Unspecified,BRONX,,,,,,,,40.84091437504712,-73.92097788675667,"(40.84091437504712, -73.92097788675667)",10930,50,5,42,27,27
58717306,09/05/2023 09:53:00 AM,09/06/2023 06:00:00 PM,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,10462,1610 MATTHEWS AVENUE,MATTHEWS AVENUE,DEAD END,VAN NEST AVE,,,ADDRESS,BRONX,,N/A,Closed,,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",09/06/2023 06:00:00 PM,11 BRONX,2040420350,BRONX,1022687,246964,ONLINE,Unspecified,BRONX,,,,,,,,40.84445061038331,-73.86107773648337,"(40.84445061038331, -73.86107773648337)",11271,59,5,12,32,32
58712388,09/04/2023 11:19:31 AM,09/04/2023 03:24:09 PM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10469,3335 BRUNER AVENUE,BRUNER AVENUE,BEND,EAST  222 STREET,BEND,EAST  222 STREET,ADDRESS,BRONX,BRUNER AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,09/04/2023 03:24:14 PM,12 BRONX,2047530028,BRONX,1028314,259008,MOBILE,Unspecified,BRONX,,,,,,,,40.877481421618214,-73.84066101648052,"(40.877481421618214, -73.84066101648052)",11607,29,5,2,30,30
58715646,09/04/2023 02:56:10 AM,09/04/2023 04:06:19 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11420,109-24 108 STREET,108 STREET,109 AVENUE,ROCKAWAY BOULEVARD,109 AVENUE,ROCKAWAY BOULEVARD,ADDRESS,SOUTH OZONE PARK,108 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/04/2023 04:06:23 AM,10 QUEENS,4114740033,QUEENS,1030975,186732,ONLINE,Unspecified,QUEENS,,,,,,,,40.67908964778496,-73.83154126296589,"(40.67908964778496, -73.83154126296589)",24013,62,3,41,64,64
58715931,09/04/2023 07:04:19 AM,09/04/2023 07:07:16 AM,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11432,82-68 164 STREET,164 STREET,82 ROAD,GRAND CENTRAL PARKWAY,82 ROAD,GRAND CENTRAL PARKWAY,ADDRESS,JAMAICA,164 STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,09/04/2023 07:07:20 AM,08 QUEENS,4068580001,QUEENS,1038740,200651,ONLINE,Unspecified,QUEENS,,,,,,,,40.71724956934783,-73.80343340538089,"(40.71724956934783, -73.80343340538089)",24340,25,3,24,65,65
58714889,09/04/2023 04:47:15 PM,09/06/2023 07:51:57 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10451,617 COURTLANDT AVENUE,COURTLANDT AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,09/06/2023 12:00:00 AM,01 BRONX,2024110048,BRONX,1006716,237370,PHONE,Unspecified,BRONX,,,,,,,,40.818172923297055,-73.91883356346871,"(40.818172923297055, -73.91883356346871)",10929,49,5,43,23,23
58713684,09/04/2023 08:48:37 PM,09/04/2023 09:31:31 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10453,1645 GRAND AVENUE,GRAND AVENUE,WEST  174 STREET,WEST  174 STREET,WEST  174 STREET,WEST  174 STREET,ADDRESS,BRONX,GRAND AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/04/2023 09:31:34 PM,05 BRONX,2028660015,BRONX,1007731,247868,ONLINE,Unspecified,BRONX,,,,,,,,40.84698425966901,-73.91512976923352,"(40.84698425966901, -73.91512976923352)",10931,6,5,29,29,29
58714013,09/04/2023 06:01:09 AM,09/08/2023 08:58:00 AM,DOT,Department of Transportation,Street Condition,Dumpster - Construction Waste,Street,11357,149-39 6 AVENUE,6 AVENUE,149 STREET,150 STREET,149 STREET,150 STREET,ADDRESS,WHITESTONE,6 AVENUE,,Closed,,This request required re-assignment to a new DOT unit.,09/08/2023 08:58:11 AM,07 QUEENS,4044960037,QUEENS,1034710,229040,ONLINE,Unspecified,QUEENS,,,,,,,,40.79519387029544,-73.81775807791364,"(40.79519387029544, -73.81775807791364)",14192,22,3,20,67,67
58720235,09/05/2023 04:48:29 PM,09/05/2023 06:52:04 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11106,36-37 36 STREET,36 STREET,36 AVENUE,37 AVENUE,36 AVENUE,37 AVENUE,ADDRESS,ASTORIA,36 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,09/05/2023 06:52:08 PM,01 QUEENS,4006360015,QUEENS,1004652,213969,MOBILE,Unspecified,QUEENS,,,,,,,,40.75394846204102,-73.92636156791917,"(40.75394846204102, -73.92636156791917)",16863,39,3,33,72,72
58716294,09/04/2023 09:26:00 AM,09/04/2023 08:10:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,11368,105-23 53 AVENUE,53 AVENUE,103 ST,106 ST,,,ADDRESS,CORONA,,,Closed,,The Department of Environmental Protection investigated this complaint and shut the running hydrant.,09/04/2023 08:10:00 PM,04 QUEENS,4019430072,QUEENS,1024220,209686,PHONE,Unspecified,QUEENS,,,,,,,,40.742125917426264,-73.85575890481729,"(40.742125917426264, -73.85575890481729)",14510,66,3,21,68,68
58720404,09/05/2023 08:30:00 PM,09/08/2023 12:30:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11373,,,,,JUNCTION BOULEVARD,54 AVENUE,INTERSECTION,QUEENS,,N/A,Closed,,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",09/08/2023 12:30:00 PM,04 QUEENS,,QUEENS,1021173,208502,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.73888938191339,-73.86676119844235,"(40.73888938191339, -73.86676119844235)",14784,66,3,5,68,68
58712525,09/04/2023 08:11:30 AM,09/04/2023 08:25:41 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11206,23 MEADOW STREET,MEADOW STREET,WATERBURY STREET,BOGART STREET,WATERBURY STREET,BOGART STREET,ADDRESS,BROOKLYN,MEADOW STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,09/04/2023 08:25:46 AM,01 BROOKLYN,3030290109,BROOKLYN,1001899,198217,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.71071902511423,-73.93633948732204,"(40.71071902511423, -73.93633948732204)",17213,36,2,30,56,56
